"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Malone",3,37,16,101,0.208,36,1,9,29,69,4,3,0,0,41,0,"5679057"
"Tiffin",3,46,10,92,0.391,43,4,5,39,45,1,5,6,0,58,0,"5679057"
"UNC Pembroke",5,62,32,168,0.179,59,11,9,66,98,7,0,14,2,80,0,"5679153"
"King (TN)",5,56,22,150,0.227,55,7,8,64,95,11,5,10,1,73,0,"5679153"
"California (PA)",3,23,18,101,0.05,20,0,1,45,64,7,0,6,1,26,0,"5679120"
"Slippery Rock",3,47,15,117,0.274,44,7,9,54,48,0,5,6,1,62,0,"5679120"
"Lock Haven",5,58,22,148,0.243,56,13,9,69,88,5,4,6,7,78,1,"5679110"
"Millersville",5,59,19,153,0.261,53,5,9,61,95,13,3,6,2,70,2,"5679110"
"Montevallo",3,32,26,102,0.059,31,1,12,30,71,1,2,0,0,35,1,"5679024"
"West Florida",3,35,12,79,0.291,33,1,3,34,37,1,3,14,0,46,0,"5679024"
"Mars Hill",3,46,20,148,0.176,45,7,3,80,59,2,5,4,3,60,0,"5679099"
"Coker",3,36,14,144,0.153,35,2,5,70,70,7,3,4,1,43,2,"5679099"
"West Ala.",3,25,18,77,0.091,27,3,15,18,65,10,0,2,0,29,0,"5679068"
"Trevecca Nazarene",3,31,6,60,0.417,29,10,9,27,33,4,0,10,0,46,0,"5679068"
"Francis Marion",3,39,16,84,0.274,38,5,2,40,48,7,1,6,2,48,0,"5679097"
"Lees-McRae",3,31,17,91,0.154,29,7,12,27,71,5,1,12,2,45,1,"5679097"
"USC Aiken",4,37,33,152,0.026,34,5,1,58,83,6,1,8,3,47,0,"5679135"
"Augusta",4,54,21,144,0.229,50,6,10,65,75,5,3,32,5,79,0,"5679135"
"Belmont Abbey",5,43,26,153,0.111,38,5,14,64,94,11,4,4,0,54,0,"5679207"
"Shorter",5,53,26,151,0.179,41,11,11,73,75,5,2,16,1,74,0,"5679207"
"Purdue Northwest",3,33,14,114,0.167,31,7,6,52,66,8,0,8,0,44,0,"5679197"
"Michigan Tech",3,45,13,122,0.262,40,8,7,58,57,7,1,8,0,58,0,"5679197"
"Grand Valley St.",3,34,19,127,0.118,30,5,6,56,67,4,0,6,1,42,0,"5679196"
"Ferris St.",3,38,8,123,0.244,33,4,6,58,52,5,4,14,0,53,0,"5679196"
"Lander",3,32,8,91,0.264,32,8,10,46,36,0,1,8,0,45,0,"5679188"
"Georgia College",3,23,28,99,-0.051,21,0,6,39,64,8,1,6,0,27,1,"5679188"
"Okla. Christian",5,51,25,153,0.17,50,14,7,70,84,4,0,20,0,75,1,"5679159"
"Cameron",5,54,22,157,0.204,49,4,10,67,93,14,1,8,0,63,3,"5679159"
"Sioux Falls",4,52,22,140,0.214,49,7,3,69,86,6,2,22,0,72,0,"5679157"
"Southwest Minn. St.",4,57,27,165,0.182,54,6,4,56,89,7,4,12,1,73,0,"5679157"
"Wayne St. (NE)",4,42,15,144,0.188,38,3,1,69,79,9,1,8,1,50,0,"5679156"
"Concordia-St. Paul",4,70,24,178,0.258,68,9,15,79,84,3,0,16,0,87,0,"5679156"
"Mo. Southern St.",3,34,22,118,0.102,33,4,5,44,73,7,1,12,1,45,1,"5679155"
"Central Okla.",3,38,12,106,0.245,33,7,1,52,48,4,2,6,0,50,0,"5679155"
"Angelo St.",5,69,22,187,0.251,66,6,9,86,91,9,1,18,1,85,0,"5679154"
"St. Mary's (TX)",5,54,23,176,0.176,53,9,3,83,94,6,4,8,2,71,0,"5679154"
"Tex. A&M Int'l",3,43,15,124,0.226,42,0,4,55,70,0,1,4,2,46,0,"5679146"
"Texas Woman's",3,56,15,132,0.311,52,0,3,57,60,0,1,10,0,62,0,"5679146"
"Union (TN)",3,48,13,90,0.389,45,10,9,33,61,2,1,6,0,62,0,"5679134"
"AUM",3,37,14,93,0.247,33,2,4,29,68,10,0,4,1,41,0,"5679134"
"Lubbock Christian",5,59,24,158,0.222,49,6,5,62,90,7,1,8,0,70,0,"5679132"
"St. Edward's",5,61,21,151,0.265,60,7,13,55,97,6,4,18,3,81,0,"5679132"
"Western N.M.",3,34,18,117,0.137,33,2,6,47,67,4,2,0,0,38,0,"5679130"
"UT Tyler",3,47,11,120,0.3,45,4,6,58,49,2,3,2,0,55,0,"5679130"
"Tex. Permian Basin",4,40,22,127,0.142,33,5,8,42,84,5,4,10,0,54,0,"5679128"
"DBU",4,54,13,118,0.347,42,5,11,46,69,5,0,26,0,72,0,"5679128"
"Minot St.",3,19,22,96,-0.031,18,2,0,39,65,7,1,6,0,25,0,"5679123"
"St. Cloud St.",3,44,12,101,0.317,43,7,8,50,44,2,1,18,0,61,1,"5679123"
"Tex. A&M-Kingsville",4,64,23,158,0.259,63,5,5,68,85,4,0,14,3,76,0,"5679121"
"Midwestern St.",4,55,19,160,0.225,53,4,3,65,88,5,0,12,1,65,0,"5679121"
"Lane",3,27,16,86,0.128,24,2,8,32,66,9,2,4,0,33,0,"5679257"
"Central St. (OH)",3,41,16,97,0.258,36,9,8,40,51,2,1,4,0,53,0,"5679257"
"Northern St.",3,46,6,110,0.364,44,7,2,56,49,5,5,0,1,58,0,"5679091"
"Minn.-Crookston",3,38,17,123,0.171,38,5,5,51,71,7,1,0,0,44,0,"5679091"
"Mary",3,25,16,108,0.083,23,2,1,34,72,4,0,4,0,29,0,"5678896"
"Minn. Duluth",3,56,13,109,0.394,52,4,3,54,46,2,1,22,2,72,2,"5678896"
"Fort Lewis",4,44,32,169,0.071,38,2,5,73,98,7,3,29,1,63.5,0,"5678998"
"UC-Colo. Springs",4,58,36,180,0.122,55,7,4,86,84,2,1,10,1,71,0,"5678998"
"Pittsburg St.",3,41,24,127,0.134,36,2,8,47,71,3,1,12,0,50,0,"5679096"
"Fort Hays St.",3,42,16,116,0.224,38,3,4,56,57,2,3,6,0,51,0,"5679096"
"Northwest Nazarene",4,42,25,159,0.107,42,5,11,74,87,10,1,22,0,59,0,"5678982"
"Central Wash.",4,52,23,161,0.18,49,10,11,80,76,5,3,20,0,75,1,"5678982"
"Sonoma St.",5,64,32,182,0.176,61,6,10,71,101,9,1,12,3,77,1,"5678993"
"Cal St. San Marcos",5,54,21,160,0.206,47,9,5,72,90,6,0,20,0,73,0,"5678993"
"CUI",5,66,26,192,0.208,62,8,9,92,98,7,1,20,1,85,1,"5678997"
"Azusa Pacific",5,65,27,214,0.178,59,7,11,84,105,8,2,12,0,80,0,"5678997"
"Stanislaus St.",3,42,14,113,0.248,41,3,5,56,69,9,1,12,1,52,0,"5679064"
"San Fran. St.",3,48,15,125,0.264,45,9,6,53,63,3,0,6,0,60,0,"5679064"
"Sul Ross St.",3,38,21,120,0.142,35,3,3,47,68,6,1,8,0,46,0,"5679093"
"Eastern N.M.",3,46,14,109,0.294,44,6,8,51,61,3,3,8,2,59,0,"5679093"
"Upper Iowa",3,30,19,94,0.117,29,3,2,40,68,10,2,2,0,36,0,"5679175"
"Mo.-St. Louis",3,45,14,103,0.301,40,10,5,36,54,4,0,10,0,60,0,"5679175"
"Maryville (MO)",5,68,24,223,0.197,66,4,10,112,99,4,2,18,0,83,0,"5679179"
"Lewis",5,69,24,215,0.209,64,4,8,108,97,4,2,16,0,83,0,"5679179"
"Quincy",4,59,26,176,0.188,58,3,7,74,91,4,2,12,2,70,0,"5679180"
"Rockhurst",4,61,19,167,0.251,58,4,7,69,82,3,1,24,0,78,0,"5679180"
"Truman St.",3,42,15,145,0.186,39,2,7,71,71,7,1,2,0,46,0,"5679182"
"McKendree",3,46,8,135,0.281,40,7,3,74,51,2,0,6,0,56,0,"5679182"
"Newman",3,33,18,110,0.136,32,0,4,45,69,2,2,10,1,40,0,"5679190"
"Neb.-Kearney",3,49,14,117,0.299,48,2,4,51,49,0,2,12,1,59,0,"5679190"
"Ill. Springfield",4,54,17,135,0.274,53,11,7,62,78,4,4,10,3,74,0,"5679193"
"William Jewell",4,52,26,145,0.179,48,4,3,56,91,11,1,18,2,66,0,"5679193"
"Southwest Baptist",3,35,19,132,0.121,26,8,3,57,73,4,0,4,0,45,0,"5679194"
"Drury",3,49,15,136,0.25,40,4,1,65,60,8,2,10,2,60,1,"5679194"
"Bluefield St.",4,43,22,152,0.138,40,7,10,62,91,16,4,14,1,61,0,"5679214"
"Virginia St.",4,51,25,148,0.176,47,16,8,74,76,7,4,10,1,76,0,"5679214"
"Walsh",3,37,15,115,0.191,33,2,3,48,69,8,2,6,0,44,0,"5679218"
"Findlay",3,49,13,121,0.298,46,8,4,56,55,2,3,6,0,63,0,"5679218"
"Saint Leo",3,23,18,82,0.061,22,0,6,30,68,12,0,4,0,25,0,"5679221"
"Barry",3,39,10,84,0.345,34,12,6,35,34,0,1,9,3,56.5,0,"5679221"
"Fla. Southern",3,27,16,90,0.122,26,3,8,31,63,8,0,8,2,34,0,"5679222"
"Embry-Riddle (FL)",3,43,13,94,0.319,42,8,10,42,47,3,1,8,1,56,0,"5679222"
"Clarion",5,59,31,185,0.151,57,3,14,90,94,4,3,14,1,72,0,"5679225"
"Gannon",5,51,25,184,0.141,45,4,10,90,83,3,5,16,5,68,0,"5679225"
"Nova Southeastern",3,39,15,92,0.261,35,9,10,40,47,3,1,14,0,56,0,"5679229"
"Palm Beach Atl.",3,21,20,86,0.012,19,3,4,28,63,9,2,14,1,33,1,"5679229"
"Tampa",3,37,11,82,0.317,37,7,5,40,47,5,1,20,2,55,0,"5679230"
"Rollins",3,33,22,99,0.111,32,5,9,27,69,7,0,6,0,41,0,"5679230"
"Florida Tech",5,59,23,189,0.19,55,7,9,93,101,8,6,26,0,85,0,"5679239"
"Lynn",5,64,35,203,0.143,61,8,5,99,98,7,3,15,0,82.5,0,"5679239"
"Missouri S&T",3,37,18,123,0.154,35,3,7,41,68,6,0,2,1,41,0,"5679250"
"UIndy",3,44,12,103,0.311,42,6,5,54,53,3,1,12,2,57,0,"5679250"
"Pitt.-Johnstown",5,54,23,161,0.193,50,11,5,71,86,9,1,0,0,66,1,"5679252"
"Edinboro",5,60,19,155,0.265,54,9,12,72,91,11,1,12,2,76,0,"5679252"
"Wis.-Parkside",5,56,20,171,0.211,52,8,5,87,89,6,12,0,5,76,4,"5679260"
"Northern Mich.",5,63,26,190,0.195,56,6,11,82,99,8,6,0,8,75,1,"5679260"
"Catawba",3,22,26,130,-0.031,19,0,2,46,67,1,4,0,1,26,0,"5679263"
"Limestone",3,43,11,107,0.299,41,1,6,61,39,0,11,2,2,56,0,"5679263"
"Georgian Court",3,45,12,71,0.465,43,11,8,30,44,9,0,2,0,57,0,"5679264"
"Caldwell",3,19,10,66,0.136,17,9,8,12,65,11,1,4,0,31,0,"5679264"
"Academy of Art",5,53,22,151,0.205,49,8,10,60,93,6,4,14,0,72,0,"5679107"
"Westmont",5,61,24,160,0.231,61,6,10,63,87,8,1,14,0,75,0,"5679107"
"Lake Erie",3,28,18,106,0.094,24,3,9,31,68,4,1,11,0,37.5,0,"5679276"
"Hillsdale",3,42,21,104,0.202,39,4,5,49,52,3,3,6,0,52,0,"5679276"
"Ashland",3,35,16,123,0.154,34,1,4,42,63,3,1,4,0,39,0,"5679275"
"Northwood",3,50,15,119,0.294,46,3,10,56,60,1,3,12,1,62,0,"5679275"
"Wayne St. (MI)",4,57,22,150,0.233,56,6,6,82,73,13,1,10,1,69,0,"5679268"
"Davenport",4,45,17,159,0.176,42,13,15,60,88,6,0,20,2,68,0,"5679268"
"Minnesota St.",4,48,19,136,0.213,46,6,9,67,80,7,7,12,5,67,3,"5679232"
"Winona St.",4,50,24,153,0.17,44,7,10,59,82,6,2,4,0,61,2,"5679232"
"Lake Superior St.",4,44,23,136,0.154,41,9,8,53,93,16,0,10,3,58,0,"5679227"
"Roosevelt",4,53,24,140,0.207,52,16,8,58,78,9,0,10,2,74,0,"5679227"
"MSU Moorhead",5,75,25,194,0.258,64,10,8,88,103,6,6,2,0,92,0,"5679205"
"Bemidji St.",5,66,23,189,0.228,60,6,4,79,109,10,7,12,0,85,0,"5679205"
"CSU Pueblo",3,31,18,119,0.109,29,0,6,56,67,7,7,0,0,38,0,"5679192"
"South Dakota Mines",3,39,12,113,0.239,35,7,6,60,47,0,4,2,0,51,0,"5679192"
"Dominican (CA)",4,39,26,141,0.092,33,5,8,66,85,7,0,6,2,47,0,"5679140"
"Vanguard",4,53,18,145,0.241,49,7,10,69,65,5,1,10,2,66,0,"5679140"
"Colorado Mesa",4,50,21,113,0.257,47,10,6,52,70,7,1,10,1,66,0,"5679251"
"MSU Denver",4,45,24,125,0.168,40,7,10,34,89,10,0,24,0,64,0,"5679251"
"Seattle Pacific",5,73,17,193,0.29,71,4,9,77,103,9,3,16,3,88,0,"5679095"
"Alas. Fairbanks",5,72,24,191,0.251,68,9,4,84,96,4,0,10,0,86,0,"5679095"
"Charleston (WV)",4,57,23,150,0.227,52,11,7,69,65,3,5,4,2,75,0,"5679304"
"Emory & Henry",4,34,22,128,0.094,31,3,4,57,89,11,6,18,6,52,0,"5679304"
"Menlo",3,34,22,105,0.114,33,4,5,41,69,8,0,14,2,45,0,"5679183"
"Biola",3,37,12,99,0.253,34,8,5,45,55,4,0,10,2,50,1,"5679183"
"Cal Poly Humboldt",3,29,19,100,0.1,26,2,3,43,67,11,1,6,0,35,0,"5679186"
"Cal Poly Pomona",3,40,11,100,0.29,37,11,7,47,48,2,3,8,1,58,0,"5679186"
"Cal St. Monterey Bay",4,48,21,132,0.205,45,3,8,51,83,10,0,6,0,54,0,"5679187"
"Cal State LA",4,53,17,129,0.279,47,10,10,52,73,3,3,6,0,69,0,"5679187"
"Edward Waters",4,49,28,143,0.147,44,8,13,63,67,1,0,12,1,63,0,"5679309"
"Fort Valley St.",4,34,29,134,0.037,30,1,9,52,82,8,4,10,0,44,0,"5679309"
"Savannah St.",3,32,28,113,0.035,31,2,5,49,0,6,4,6,4,41,0,"5679296"
"Albany St. (GA)",3,35,25,117,0.085,34,6,2,49,0,2,3,10,0,49,0,"5679296"
"Kutztown",3,20,19,81,0.012,18,5,7,29,65,8,0,4,0,27,1,"5679060"
"Shepherd",3,40,12,90,0.311,36,8,9,32,42,5,1,14,0,56,2,"5679060"
"Assumption",3,33,19,96,0.146,26,11,5,38,51,6,0,14,5,51,0,"5679029"
"Franklin Pierce",3,23,20,82,0.037,21,6,9,40,70,11,2,4,5,33,0,"5679029"
"Cedarville",3,43,20,125,0.184,39,7,3,52,59,5,0,16,1,58,0,"5679295"
"Ky. Wesleyan",3,32,21,110,0.1,32,5,3,54,70,7,2,16,0,47,0,"5679295"
"Tuskegee",3,39,12,81,0.333,35,11,6,20,56,7,2,8,2,56,0,"5679310"
"Miles",3,32,20,74,0.162,31,7,3,22,68,11,1,2,4,41,0,"5679310"
"Westminster (UT)",3,35,25,121,0.083,32,4,3,44,66,2,0,4,0,41,0,"5679272"
"Colo. Christian",3,43,12,106,0.292,39,2,7,49,57,4,0,28,1,59,0,"5679272"
"Alabama Huntsville",3,41,16,122,0.205,37,3,6,56,66,3,4,2,1,49,0,"5679313"
"Valdosta St.",3,49,11,121,0.314,48,3,8,63,61,3,6,2,0,59,0,"5679313"
"Black Hills St.",3,28,15,111,0.117,25,1,6,50,66,3,2,6,2,34,1,"5679298"
"Western Colo.",3,47,12,115,0.304,46,3,7,59,46,1,1,10,0,56,0,"5679298"
"Cal St. East Bay",3,41,10,109,0.284,40,13,3,54,49,3,0,14,0,61,0,"5679282"
"Cal St. Dom. Hills",3,32,20,113,0.106,30,3,1,53,70,13,0,6,1,38,0,"5679282"
"Chico St.",3,30,16,113,0.124,28,5,3,48,67,7,0,2,0,36,1,"5679278"
"CSUSB",3,47,5,110,0.382,40,7,7,57,46,5,3,16,0,65,0,"5679278"
"Saint Martin's",3,22,19,96,0.031,18,5,3,51,62,12,0,2,2,28,0,"5679319"
"Western Wash.",3,40,11,105,0.276,34,12,11,51,49,5,1,12,0,59,0,"5679319"
"Western Ore.",4,42,27,165,0.091,39,12,10,74,88,3,0,18,1,63,0,"5679320"
"Simon Fraser",4,53,20,156,0.212,51,3,5,80,72,12,2,20,0,68,0,"5679320"
"Mont. St. Billings",3,22,22,103,0,19,4,2,38,65,9,0,2,1,27,1,"5679314"
"Alas. Anchorage",3,40,10,95,0.316,37,9,9,50,45,4,1,18,2,59,0,"5679314"
"Jessup",3,46,19,114,0.237,41,6,2,53,52,3,0,6,1,55,0,"5679290"
"Hawaii Pacific",3,29,17,106,0.113,26,3,5,45,71,6,1,16,1,41,0,"5679290"
"Fresno Pacific",4,47,24,153,0.15,43,8,6,53,85,5,3,16,8,66,0,"5679317"
"Hawaii Hilo",4,58,25,150,0.22,52,5,10,72,83,8,1,12,2,70,0,"5679317"
"Molloy",5,49,28,184,0.114,41,13,8,82,97,14,5,12,0,73,0,"5679328"
"Daemen",5,62,27,183,0.191,55,14,14,90,96,13,8,6,0,87,0,"5679328"
"Ohio Dominican",3,40,18,115,0.191,35,14,6,55,54,1,2,10,1,61,0,"5679329"
"Ky. Wesleyan",3,32,15,113,0.15,30,1,6,47,68,14,0,12,1,39,0,"5679329"
"Mercy",5,59,28,167,0.186,58,9,5,58,91,5,5,8,5,77,1,"5679337"
"Roberts Wesleyan",5,54,30,158,0.152,54,5,3,64,100,9,2,15,2,68.5,1,"5679337"
"Queens (NY)",5,57,18,179,0.218,53,8,14,80,84,7,4,20,2,79,0,"5679339"
"D'Youville",5,56,29,181,0.149,52,7,12,84,92,8,2,8,4,69,0,"5679339"
"Lake Erie",3,26,24,85,0.024,26,1,3,27,67,8,0,10,1,32,0,"5679355"
"Northwood",3,37,8,77,0.377,37,8,6,31,41,1,2,10,0,52,0,"5679355"
"Adelphi",3,39,8,78,0.397,33,11,12,40,38,3,2,4,0,54,0,"5679386"
"Bloomfield",3,22,14,80,0.1,21,3,8,26,63,11,2,4,0,29,0,"5679386"
"Winston-Salem",4,35,33,165,0.012,32,4,0,76,90,11,2,6,0,44,0,"5679399"
"Shaw",4,52,18,166,0.205,48,11,7,87,65,4,3,18,0,75,0,"5679399"
"Georgia College",4,54,18,151,0.238,51,4,7,74,85,9,0,12,0,64,0,"5679432"
"Emmanuel (GA)",4,61,14,163,0.288,54,9,10,66,77,4,2,6,0,75,0,"5679432"
"Bluefield St.",4,52,27,145,0.172,47,8,11,73,75,6,3,10,4,68,0,"5679398"
"Bowie St.",4,36,21,142,0.106,35,6,7,63,83,8,10,2,2,53,0,"5679398"
"Lincoln (PA)",3,26,20,107,0.056,25,2,7,45,65,9,0,2,1,29,0,"5679397"
"Virginia Union",3,38,13,103,0.243,36,9,8,53,45,2,1,4,1,50,0,"5679397"
"Johnson C. Smith",3,22,14,103,0.078,21,1,5,39,66,4,1,4,0,26,0,"5679389"
"Fayetteville St.",3,45,12,116,0.284,38,4,7,50,44,1,1,10,0,55,0,"5679389"
"Elizabeth City St.",4,43,29,167,0.084,40,4,5,84,84,5,2,12,0,55,0,"5679387"
"Virginia St.",4,56,28,180,0.156,53,5,12,86,83,4,1,12,0,68,0,"5679387"
"Florida Col.",4,52,15,138,0.268,52,15,11,36,76,6,0,6,0,70,0,"5833854"
"Edward Waters",4,46,10,125,0.288,43,6,10,34,85,15,1,8,0,57,1,"5833854"
"West Virginia St.",3,47,19,106,0.264,42,9,9,51,43,2,1,4,1,59,0,"5679406"
"Glenville St.",3,15,14,82,0.012,13,2,4,34,64,9,4,2,0,22,0,"5679406"
"Stillman",4,39,26,121,0.107,37,6,9,45,89,16,1,12,2,52,0,"5833825"
"Miles",4,41,20,111,0.189,37,16,7,50,70,6,0,10,0,62,3,"5833825"
"Nova Southeastern",5,55,29,176,0.148,51,8,11,65,101,7,0,14,0,70,0,"5785390"
"Barry",5,57,20,155,0.239,54,7,4,76,76,8,7,10,4,76,0,"5785390"
"Tampa",3,43,7,87,0.414,40,7,7,39,52,8,1,14,1,58,0,"5673300"
"Eckerd",3,31,22,98,0.092,31,8,2,33,67,7,0,4,1,41,0,"5673300"
"Fla. Southern",3,37,21,136,0.118,35,3,6,64,69,6,1,2,1,42,0,"5675554"
"Lynn",3,41,11,126,0.238,39,6,4,69,53,3,7,6,0,57,1,"5675554"
"Charleston (WV)",3,39,7,82,0.39,35,4,5,34,36,3,0,12,0,49,0,"5679408"
"Davis & Elkins",3,28,18,92,0.109,26,3,9,21,69,4,1,2,0,33,0,"5679408"
"Wheeling",3,42,11,97,0.32,42,3,2,52,47,8,1,8,0,50,0,"5679402"
"Frostburg St.",3,33,20,106,0.123,32,8,8,39,72,3,0,12,0,47,0,"5679402"
"Ark.-Monticello",3,22,14,96,0.083,16,3,8,31,67,5,1,4,0,28,0,"5679395"
"Arkansas Tech",3,40,10,104,0.288,34,5,6,46,39,3,1,4,0,48,0,"5679395"
"Southern Nazarene",4,65,17,160,0.3,57,13,9,80,79,4,5,4,0,85,0,"5679394"
"Northwestern Okla.",4,47,15,147,0.218,44,4,2,71,86,13,2,10,0,58,0,"5679394"
"Harding",4,55,24,169,0.183,44,7,5,72,87,6,0,16,0,70,0,"5679393"
"Ouachita Baptist",4,60,12,162,0.296,55,6,10,72,81,7,1,18,0,76,0,"5679393"
"West Va. Wesleyan",5,63,41,189,0.116,58,6,6,71,104,7,0,16,0,77,0,"5679405"
"Concord",5,57,18,162,0.241,51,7,8,67,92,6,4,16,0,76,0,"5679405"
"Salem (WV)",3,24,15,96,0.094,21,5,6,39,70,9,0,0,2,29,0,"5679404"
"Fairmont St.",3,44,8,97,0.371,38,9,3,49,38,5,1,6,0,57,0,"5679404"
"West Liberty",5,51,32,144,0.132,44,11,5,59,81,8,4,28,0,80,0,"5679403"
"Point Park",5,46,37,141,0.064,42,8,10,61,108,11,2,4,0,58,0,"5679403"
"Southwestern Okla.",5,71,21,218,0.229,67,6,7,117,104,9,9,4,0,88,0,"5679400"
"Okla. Baptist",5,68,24,225,0.196,61,9,4,113,98,6,5,4,1,84,0,"5679400"
"Benedict",3,37,17,95,0.211,34,7,4,37,52,9,5,4,0,51,0,"5679434"
"Paine",3,24,21,84,0.036,21,9,6,28,69,7,5,0,2,38,0,"5679434"
"Southern Ark.",3,31,21,127,0.079,25,5,4,55,69,6,2,2,0,39,1,"5679436"
"Henderson St.",3,40,13,120,0.225,34,6,4,59,51,5,4,10,0,55,0,"5679436"
"Lees-McRae",4,43,26,158,0.108,40,11,11,58,89,6,2,14,0,63,0,"5673955"
"King (TN)",4,52,21,145,0.214,49,6,5,81,73,11,2,4,0,62,0,"5673955"
"Clark Atlanta",3,47,9,88,0.432,44,7,7,33,56,2,0,6,0,57,0,"5679476"
"Edward Waters",3,39,16,92,0.25,37,2,4,28,66,7,2,8,0,47,0,"5679476"
"Chowan",4,41,22,163,0.117,34,4,2,78,84,5,2,2,0,48,0,"5679497"
"Barton",4,63,20,170,0.253,57,5,10,89,77,4,4,8,0,76,0,"5679497"
"Mars Hill",4,53,25,194,0.144,53,2,4,95,79,2,0,14,2,62,0,"5679494"
"Carson-Newman",4,52,32,192,0.104,52,2,6,96,88,2,2,18,1,65,0,"5679494"
"Shorter",5,59,26,170,0.194,52,14,13,83,99,9,0,6,0,76,0,"5679492"
"Erskine",5,54,25,175,0.166,50,9,8,81,96,14,2,12,0,71,0,"5679492"
"Livingstone",5,53,22,189,0.164,53,6,11,89,100,3,3,4,0,64,0,"5679485"
"Winston-Salem",5,61,38,222,0.104,54,3,5,90,98,6,5,2,0,70,0,"5679485"
"Lander",3,40,12,94,0.298,37,6,7,49,51,4,1,10,3,52,0,"5679481"
"Converse",3,29,21,106,0.075,24,4,6,36,67,6,1,4,2,36,0,"5679481"
"Francis Marion",3,26,12,104,0.135,22,2,3,46,63,10,2,10,2,35,0,"5679501"
"Mount Olive",3,49,18,118,0.263,44,10,11,59,60,2,1,8,0,64,0,"5679501"
"UVA Wise",3,37,21,111,0.144,35,4,3,35,71,4,1,8,4,46,0,"5679552"
"Emory & Henry",3,46,16,105,0.286,38,4,2,47,59,4,3,16,4,61,0,"5679552"
"Mercy",3,23,17,82,0.073,23,5,6,26,68,10,0,6,1,31,2,"5679540"
"American Int'l",3,39,8,79,0.392,37,10,5,36,38,5,2,12,1,57,0,"5679540"
"Lincoln Memorial",4,47,26,148,0.142,45,7,7,68,79,5,1,4,4,57,0,"5679534"
"Tusculum",4,55,20,146,0.24,52,5,14,67,83,7,6,6,2,69,0,"5679534"
"Coker",3,36,12,111,0.216,34,5,5,60,51,1,1,24,1,54,1,"5679533"
"Catawba",3,34,30,134,0.03,31,1,3,52,69,5,2,8,3,41,0,"5679533"
"Edinboro",3,36,27,111,0.081,33,4,5,41,70,3,0,0,5,40,0,"5679522"
"Gannon",3,39,7,94,0.34,37,3,3,40,48,4,3,16,1,53,0,"5679522"
"Eckerd",3,33,17,106,0.151,33,12,8,53,53,5,0,4,0,47,0,"5675953"
"Rollins",3,33,18,113,0.133,33,5,12,49,66,12,2,8,1,44,0,"5675953"
"Anderson (SC)",4,59,31,162,0.173,58,8,3,74,86,8,1,16,1,76,0,"5679564"
"Lenoir-Rhyne",4,47,22,155,0.161,46,8,5,58,90,8,3,18,4,67,0,"5679564"
"AUM",3,21,16,96,0.052,20,3,3,41,63,4,0,2,0,25,1,"5679493"
"West Florida",3,51,11,110,0.364,48,4,10,55,45,3,4,10,0,64,0,"5679493"
"Texas Woman's",5,64,19,173,0.26,48,4,4,65,101,12,1,18,0,78,0,"5679486"
"DBU",5,73,23,184,0.272,61,12,11,71,103,4,0,20,0,95,0,"5679486"
"Saint Leo",4,40,32,131,0.061,37,6,7,48,92,6,0,10,0,51,0,"5673706"
"Tampa",4,52,21,127,0.244,50,6,5,53,69,6,1,22,0,70,0,"5673706"
"Belmont Abbey",3,39,14,117,0.214,37,6,10,49,70,4,0,12,0,51,0,"5679557"
"North Greenville",3,45,12,117,0.282,44,4,7,57,58,6,0,6,0,52,0,"5679557"
"Limestone",3,29,18,105,0.105,26,1,2,41,67,8,0,4,0,32,0,"5679561"
"Wingate",3,47,6,99,0.414,43,8,6,51,42,1,1,12,0,62,0,"5679561"
"Lees-McRae",3,34,15,111,0.171,33,9,7,38,73,4,1,10,1,49,0,"5679555"
"King (TN)",3,50,14,110,0.327,48,4,2,55,55,9,2,8,0,60,0,"5679555"
"Carlow",3,20,22,80,-0.025,18,2,4,30,64,11,0,8,0,26,1,"5834372"
"Shaw",3,37,11,79,0.329,35,11,9,33,41,2,1,18,0,58,0,"5834372"
"Lyon",3,30,23,84,0.083,27,3,4,34,66,11,4,0,0,37,0,"5811143"
"Shaw",3,36,10,84,0.31,32,11,5,28,48,3,8,8,1,59,0,"5811143"
"Goldey-Beacom",4,39,29,131,0.076,36,8,6,53,84,13,3,8,1,54,0,"5679588"
"Georgian Court",4,46,27,135,0.141,41,13,13,49,81,8,1,18,4,69,0,"5679588"
"Miles",3,16,16,80,0,14,3,4,22,69,8,1,0,4,20,0,"5679574"
"Spring Hill",3,44,12,92,0.348,41,8,4,43,34,3,2,10,2,59,0,"5679574"
"Virginia Union",4,45,26,166,0.114,42,7,7,81,86,7,4,10,0,61,0,"5679576"
"Virginia St.",4,53,21,166,0.193,46,7,8,86,78,7,2,10,0,67,2,"5679576"
"Bowie St.",4,40,22,127,0.142,37,13,6,56,60,8,2,10,0,60,0,"5679626"
"Lincoln (PA)",4,28,28,126,0,25,8,9,49,90,13,3,6,0,42,0,"5679626"
"Clark Atlanta",3,26,22,119,0.034,26,3,6,50,72,6,0,6,1,32,0,"5679622"
"Savannah St.",3,40,12,110,0.255,37,6,2,65,38,3,1,8,1,51,0,"5679622"
"Elizabeth City St.",3,30,24,127,0.047,26,1,2,54,68,5,0,16,2,39,0,"5679617"
